Well Name,Sainte-Martine
Well ID,03097082
Latitude,45.25137
Longitude,-73.78149
Elevation,393.0
Nappe,Captive
Influenced,Non

Source,http://www.mddelcc.gouv.qc.ca/eau/piezo/

Time,Year,Month,Day,Water level (masl),Water temperature (degC)
39773.0,2008.0,11.0,21.0,32.62,8.34
39774.0,2008.0,11.0,22.0,32.58,8.35
39775.0,2008.0,11.0,23.0,32.56,8.35
39776.0,2008.0,11.0,24.0,32.54,8.35
39777.0,2008.0,11.0,25.0,32.53,8.35
39778.0,2008.0,11.0,26.0,32.55,8.35
39779.0,2008.0,11.0,27.0,32.53,8.35
39780.0,2008.0,11.0,28.0,32.52,8.35
39781.0,2008.0,11.0,29.0,32.53,8.35
39782.0,2008.0,11.0,30.0,32.52,8.35
39783.0,2008.0,12.0,1.0,32.53,8.35
39784.0,2008.0,12.0,2.0,32.59,8.35
39785.0,2008.0,12.0,3.0,32.62,8.34
39786.0,2008.0,12.0,4.0,32.66,8.34
39787.0,2008.0,12.0,5.0,32.67,8.34
39788.0,2008.0,12.0,6.0,32.67,8.34
39789.0,2008.0,12.0,7.0,32.67,8.34
39790.0,2008.0,12.0,8.0,32.67,8.34
39791.0,2008.0,12.0,9.0,32.61,8.34
39792.0,2008.0,12.0,10.0,32.64,8.34
39793.0,2008.0,12.0,11.0,32.63,8.34
39794.0,2008.0,12.0,12.0,32.63,8.34
39795.0,2008.0,12.0,13.0,32.64,8.34
39796.0,2008.0,12.0,14.0,32.6,8.34
39797.0,2008.0,12.0,15.0,32.61,8.34
39798.0,2008.0,12.0,16.0,32.63,8.34
39799.0,2008.0,12.0,17.0,32.66,8.34
39800.0,2008.0,12.0,18.0,32.77,8.34
39801.0,2008.0,12.0,19.0,32.78,8.34
39802.0,2008.0,12.0,20.0,32.78,8.34
39803.0,2008.0,12.0,21.0,32.77,8.34
39804.0,2008.0,12.0,22.0,32.81,8.34
39805.0,2008.0,12.0,23.0,32.76,8.34
39806.0,2008.0,12.0,24.0,32.72,8.34
39807.0,2008.0,12.0,25.0,32.76,8.34
39808.0,2008.0,12.0,26.0,32.71,8.36
39809.0,2008.0,12.0,27.0,32.73,8.35
39810.0,2008.0,12.0,28.0,32.79,8.35
39811.0,2008.0,12.0,29.0,32.85,8.35
39812.0,2008.0,12.0,30.0,32.97,8.34
39813.0,2008.0,12.0,31.0,33.04,8.34
39814.0,2009.0,1.0,1.0,33.05,8.34
39815.0,2009.0,1.0,2.0,33.03,8.34
39816.0,2009.0,1.0,3.0,33.04,8.34
39817.0,2009.0,1.0,4.0,33.0,8.34
39818.0,2009.0,1.0,5.0,32.95,8.34
39819.0,2009.0,1.0,6.0,32.92,8.34
39820.0,2009.0,1.0,7.0,32.88,8.34
39821.0,2009.0,1.0,8.0,32.91,8.34
39822.0,2009.0,1.0,9.0,32.86,8.34
39823.0,2009.0,1.0,10.0,32.79,8.34
39824.0,2009.0,1.0,11.0,32.76,8.34
39825.0,2009.0,1.0,12.0,32.75,8.34
39826.0,2009.0,1.0,13.0,32.73,8.34
39827.0,2009.0,1.0,14.0,32.74,8.34
39828.0,2009.0,1.0,15.0,32.69,8.34
39829.0,2009.0,1.0,16.0,32.67,8.34
39830.0,2009.0,1.0,17.0,32.65,8.34
39831.0,2009.0,1.0,18.0,32.64,8.34
39832.0,2009.0,1.0,19.0,32.66,8.34
39833.0,2009.0,1.0,20.0,32.65,8.34
39834.0,2009.0,1.0,21.0,32.63,8.34
39835.0,2009.0,1.0,22.0,32.62,8.34
39836.0,2009.0,1.0,23.0,32.6,8.34
39837.0,2009.0,1.0,24.0,32.6,8.34
39838.0,2009.0,1.0,25.0,32.56,8.34
39839.0,2009.0,1.0,26.0,32.54,8.34
39840.0,2009.0,1.0,27.0,32.53,8.34
39841.0,2009.0,1.0,28.0,32.52,8.34
39842.0,2009.0,1.0,29.0,32.59,8.34
39843.0,2009.0,1.0,30.0,32.56,8.34
39844.0,2009.0,1.0,31.0,32.56,8.34
39845.0,2009.0,2.0,1.0,32.53,8.34
39846.0,2009.0,2.0,2.0,32.54,8.34
39847.0,2009.0,2.0,3.0,32.51,8.34
39848.0,2009.0,2.0,4.0,32.5,8.34
39849.0,2009.0,2.0,5.0,32.48,8.34
39850.0,2009.0,2.0,6.0,32.47,8.34
39851.0,2009.0,2.0,7.0,32.46,8.34
39852.0,2009.0,2.0,8.0,32.49,8.34
39853.0,2009.0,2.0,9.0,32.47,8.35
39854.0,2009.0,2.0,10.0,32.46,8.34
39855.0,2009.0,2.0,11.0,32.5,8.34
39856.0,2009.0,2.0,12.0,32.53,8.34
39857.0,2009.0,2.0,13.0,32.62,7.63
39858.0,2009.0,2.0,14.0,32.65,8.13
39859.0,2009.0,2.0,15.0,32.7,8.22
39860.0,2009.0,2.0,16.0,32.74,8.26
39861.0,2009.0,2.0,17.0,32.75,8.28
39862.0,2009.0,2.0,18.0,32.76,8.29
39863.0,2009.0,2.0,19.0,32.77,8.3
39864.0,2009.0,2.0,20.0,32.78,8.3
39865.0,2009.0,2.0,21.0,32.75,8.31
39866.0,2009.0,2.0,22.0,32.7,8.31
39867.0,2009.0,2.0,23.0,32.69,8.31
39868.0,2009.0,2.0,24.0,32.68,8.31
39869.0,2009.0,2.0,25.0,32.64,8.32
39870.0,2009.0,2.0,26.0,32.63,8.32
39871.0,2009.0,2.0,27.0,32.63,8.32
39872.0,2009.0,2.0,28.0,32.64,8.32
39873.0,2009.0,3.0,1.0,32.63,8.32
39874.0,2009.0,3.0,2.0,32.67,8.32
39875.0,2009.0,3.0,3.0,32.7,8.32
39876.0,2009.0,3.0,4.0,32.71,8.32
39877.0,2009.0,3.0,5.0,32.71,8.32
39878.0,2009.0,3.0,6.0,32.71,8.33
39879.0,2009.0,3.0,7.0,32.73,8.33
39880.0,2009.0,3.0,8.0,32.73,8.33
39881.0,2009.0,3.0,9.0,32.78,8.33
39882.0,2009.0,3.0,10.0,32.89,8.33
39883.0,2009.0,3.0,11.0,32.93,8.33
39884.0,2009.0,3.0,12.0,33.04,8.26
39885.0,2009.0,3.0,13.0,33.05,8.24
39886.0,2009.0,3.0,14.0,33.02,8.29
39887.0,2009.0,3.0,15.0,33.06,8.31
39888.0,2009.0,3.0,16.0,33.05,8.32
39889.0,2009.0,3.0,17.0,33.03,8.32
39890.0,2009.0,3.0,18.0,33.02,8.32
39891.0,2009.0,3.0,19.0,33.03,8.32
39892.0,2009.0,3.0,20.0,33.03,8.32
39893.0,2009.0,3.0,21.0,33.02,8.32
39894.0,2009.0,3.0,22.0,33.01,8.32
39895.0,2009.0,3.0,23.0,33.0,8.32
39896.0,2009.0,3.0,24.0,32.97,8.33
39897.0,2009.0,3.0,25.0,32.94,8.33
39898.0,2009.0,3.0,26.0,32.91,8.33
39899.0,2009.0,3.0,27.0,32.9,8.33
39900.0,2009.0,3.0,28.0,32.89,8.33
39901.0,2009.0,3.0,29.0,32.88,8.33
39902.0,2009.0,3.0,30.0,32.95,8.33
39903.0,2009.0,3.0,31.0,32.98,8.33
39904.0,2009.0,4.0,1.0,33.01,8.33
39905.0,2009.0,4.0,2.0,33.05,8.33
39906.0,2009.0,4.0,3.0,33.07,8.33
39907.0,2009.0,4.0,4.0,33.1,8.33
39908.0,2009.0,4.0,5.0,33.13,8.33
39909.0,2009.0,4.0,6.0,33.17,8.33
39910.0,2009.0,4.0,7.0,33.25,8.33
39911.0,2009.0,4.0,8.0,33.3,8.33
39912.0,2009.0,4.0,9.0,33.32,8.33
39913.0,2009.0,4.0,10.0,33.3,8.33
39914.0,2009.0,4.0,11.0,33.25,8.33
39915.0,2009.0,4.0,12.0,33.2,8.34
39916.0,2009.0,4.0,13.0,33.16,8.34
39917.0,2009.0,4.0,14.0,33.11,8.34
39918.0,2009.0,4.0,15.0,33.07,8.34
39919.0,2009.0,4.0,16.0,33.02,8.34
39920.0,2009.0,4.0,17.0,32.98,8.34
39921.0,2009.0,4.0,18.0,32.95,8.34
39922.0,2009.0,4.0,19.0,32.93,8.34
39923.0,2009.0,4.0,20.0,32.89,8.34
39924.0,2009.0,4.0,21.0,32.86,8.34
39925.0,2009.0,4.0,22.0,32.86,8.34
39926.0,2009.0,4.0,23.0,32.86,8.34
39927.0,2009.0,4.0,24.0,32.85,8.34
39928.0,2009.0,4.0,25.0,32.82,8.34
39929.0,2009.0,4.0,26.0,32.81,8.34
39930.0,2009.0,4.0,27.0,32.78,8.34
39931.0,2009.0,4.0,28.0,32.77,8.34
39932.0,2009.0,4.0,29.0,32.76,8.34
39933.0,2009.0,4.0,30.0,32.74,8.34
39934.0,2009.0,5.0,1.0,32.74,8.34
39935.0,2009.0,5.0,2.0,32.8,8.34
39936.0,2009.0,5.0,3.0,32.79,8.34
39937.0,2009.0,5.0,4.0,32.78,8.34
39938.0,2009.0,5.0,5.0,32.77,8.34
39939.0,2009.0,5.0,6.0,32.69,8.32
39940.0,2009.0,5.0,7.0,32.59,8.34
39941.0,2009.0,5.0,8.0,32.52,8.34
39942.0,2009.0,5.0,9.0,32.45,8.34
39943.0,2009.0,5.0,10.0,32.39,8.34
39944.0,2009.0,5.0,11.0,32.39,8.34
39945.0,2009.0,5.0,12.0,32.47,8.34
39946.0,2009.0,5.0,13.0,32.55,8.34
39947.0,2009.0,5.0,14.0,32.61,8.34
39948.0,2009.0,5.0,15.0,32.65,8.34
39949.0,2009.0,5.0,16.0,32.66,8.34
39950.0,2009.0,5.0,17.0,32.67,8.34
39951.0,2009.0,5.0,18.0,32.67,8.34
39952.0,2009.0,5.0,19.0,32.67,8.34
39953.0,2009.0,5.0,20.0,32.66,8.35
39954.0,2009.0,5.0,21.0,32.65,8.34
39955.0,2009.0,5.0,22.0,32.65,8.35
39956.0,2009.0,5.0,23.0,32.64,8.35
39957.0,2009.0,5.0,24.0,32.62,8.35
39958.0,2009.0,5.0,25.0,32.6,8.35
39959.0,2009.0,5.0,26.0,32.58,8.35
39960.0,2009.0,5.0,27.0,32.55,8.35
39961.0,2009.0,5.0,28.0,32.53,8.35
39962.0,2009.0,5.0,29.0,32.51,8.35
39963.0,2009.0,5.0,30.0,32.5,8.35
39964.0,2009.0,5.0,31.0,32.5,8.35
39965.0,2009.0,6.0,1.0,32.51,8.35
39966.0,2009.0,6.0,2.0,32.51,8.35
39967.0,2009.0,6.0,3.0,32.52,8.35
39969.0,2009.0,6.0,5.0,32.58,8.35
39970.0,2009.0,6.0,6.0,32.59,8.35
39971.0,2009.0,6.0,7.0,32.59,8.35
39972.0,2009.0,6.0,8.0,32.58,8.35
39973.0,2009.0,6.0,9.0,32.56,8.35
39974.0,2009.0,6.0,10.0,32.55,8.35
39975.0,2009.0,6.0,11.0,32.54,8.35
39976.0,2009.0,6.0,12.0,32.53,8.35
39977.0,2009.0,6.0,13.0,32.51,8.35
39978.0,2009.0,6.0,14.0,32.5,8.35
39979.0,2009.0,6.0,15.0,32.48,8.35
39980.0,2009.0,6.0,16.0,32.47,8.35
39981.0,2009.0,6.0,17.0,32.46,8.35
39982.0,2009.0,6.0,18.0,32.43,8.35
39983.0,2009.0,6.0,19.0,32.39,8.35
39984.0,2009.0,6.0,20.0,32.38,8.35
39985.0,2009.0,6.0,21.0,32.37,8.35
39986.0,2009.0,6.0,22.0,32.34,8.35
39987.0,2009.0,6.0,23.0,32.29,8.35
39988.0,2009.0,6.0,24.0,32.23,8.35
39989.0,2009.0,6.0,25.0,32.19,8.35
39990.0,2009.0,6.0,26.0,32.18,8.35
39991.0,2009.0,6.0,27.0,32.16,8.35
39992.0,2009.0,6.0,28.0,32.12,8.35
39993.0,2009.0,6.0,29.0,32.08,8.35
39994.0,2009.0,6.0,30.0,32.08,8.35
39995.0,2009.0,7.0,1.0,32.08,8.35
39996.0,2009.0,7.0,2.0,32.1,8.35
39997.0,2009.0,7.0,3.0,32.1,8.35
39998.0,2009.0,7.0,4.0,32.09,8.35
39999.0,2009.0,7.0,5.0,32.08,8.35
40000.0,2009.0,7.0,6.0,32.08,8.36
40001.0,2009.0,7.0,7.0,32.09,8.35
40002.0,2009.0,7.0,8.0,32.09,8.36
40003.0,2009.0,7.0,9.0,32.08,8.36
40004.0,2009.0,7.0,10.0,32.06,8.36
40005.0,2009.0,7.0,11.0,32.04,8.36
40006.0,2009.0,7.0,12.0,32.02,8.36
40007.0,2009.0,7.0,13.0,32.02,8.36
40008.0,2009.0,7.0,14.0,32.03,8.36
40009.0,2009.0,7.0,15.0,32.05,8.36
40010.0,2009.0,7.0,16.0,32.05,8.36
40011.0,2009.0,7.0,17.0,32.08,8.36
40012.0,2009.0,7.0,18.0,32.12,8.36
40013.0,2009.0,7.0,19.0,32.12,8.36
40014.0,2009.0,7.0,20.0,32.12,8.36
40015.0,2009.0,7.0,21.0,32.11,8.36
40016.0,2009.0,7.0,22.0,32.07,8.36
40017.0,2009.0,7.0,23.0,32.04,8.36
40018.0,2009.0,7.0,24.0,32.01,8.36
40019.0,2009.0,7.0,25.0,31.99,8.36
40020.0,2009.0,7.0,26.0,31.97,8.36
40021.0,2009.0,7.0,27.0,31.97,8.36
40022.0,2009.0,7.0,28.0,32.01,8.36
40023.0,2009.0,7.0,29.0,32.05,8.36
40024.0,2009.0,7.0,30.0,32.06,8.36
40025.0,2009.0,7.0,31.0,32.05,8.36
40026.0,2009.0,8.0,1.0,32.03,8.36
40027.0,2009.0,8.0,2.0,32.0,8.36
40028.0,2009.0,8.0,3.0,31.99,8.36
40029.0,2009.0,8.0,4.0,31.99,8.36
40030.0,2009.0,8.0,5.0,32.0,8.36
40031.0,2009.0,8.0,6.0,32.01,8.36
40032.0,2009.0,8.0,7.0,32.02,8.36
40033.0,2009.0,8.0,8.0,32.01,8.36
40034.0,2009.0,8.0,9.0,31.98,8.36
40035.0,2009.0,8.0,10.0,31.94,8.36
40036.0,2009.0,8.0,11.0,31.92,8.36
40037.0,2009.0,8.0,12.0,31.93,8.36
40038.0,2009.0,8.0,13.0,31.93,8.36
40039.0,2009.0,8.0,14.0,31.93,8.36
40040.0,2009.0,8.0,15.0,31.92,8.36
40041.0,2009.0,8.0,16.0,31.94,8.36
40042.0,2009.0,8.0,17.0,31.97,8.36
40043.0,2009.0,8.0,18.0,31.96,8.36
40044.0,2009.0,8.0,19.0,31.93,8.36
40045.0,2009.0,8.0,20.0,31.89,8.36
40046.0,2009.0,8.0,21.0,31.87,8.36
40047.0,2009.0,8.0,22.0,31.87,8.36
40048.0,2009.0,8.0,23.0,31.87,8.36
40049.0,2009.0,8.0,24.0,31.88,8.36
40050.0,2009.0,8.0,25.0,31.9,8.36
40051.0,2009.0,8.0,26.0,31.89,8.36
40052.0,2009.0,8.0,27.0,31.86,8.36
40053.0,2009.0,8.0,28.0,31.82,8.36
40054.0,2009.0,8.0,29.0,31.78,8.36
40055.0,2009.0,8.0,30.0,31.76,8.36
40056.0,2009.0,8.0,31.0,31.74,8.36
40057.0,2009.0,9.0,1.0,31.7,8.36
40058.0,2009.0,9.0,2.0,31.67,8.36
40059.0,2009.0,9.0,3.0,31.64,8.36
40060.0,2009.0,9.0,4.0,31.63,8.36
40061.0,2009.0,9.0,5.0,31.63,8.36
40062.0,2009.0,9.0,6.0,31.62,8.36
40063.0,2009.0,9.0,7.0,31.61,8.36
40064.0,2009.0,9.0,8.0,31.61,8.36
40065.0,2009.0,9.0,9.0,31.61,8.36
40066.0,2009.0,9.0,10.0,31.6,8.36
40067.0,2009.0,9.0,11.0,31.57,8.61
40068.0,2009.0,9.0,12.0,31.55,8.61
40069.0,2009.0,9.0,13.0,31.54,8.61
40070.0,2009.0,9.0,14.0,31.57,8.61
40071.0,2009.0,9.0,15.0,31.63,8.61
40072.0,2009.0,9.0,16.0,31.68,8.61
40073.0,2009.0,9.0,17.0,31.7,8.61
40074.0,2009.0,9.0,18.0,31.7,8.61
40075.0,2009.0,9.0,19.0,31.7,8.61
40076.0,2009.0,9.0,20.0,31.67,8.61
40077.0,2009.0,9.0,21.0,31.68,8.6
40078.0,2009.0,9.0,22.0,31.71,8.61
40079.0,2009.0,9.0,23.0,31.72,8.6
40080.0,2009.0,9.0,24.0,31.72,8.61
40081.0,2009.0,9.0,25.0,31.71,8.61
40082.0,2009.0,9.0,26.0,31.69,8.61
40083.0,2009.0,9.0,27.0,31.68,8.6
40084.0,2009.0,9.0,28.0,31.69,8.61
40085.0,2009.0,9.0,29.0,31.71,8.61
40086.0,2009.0,9.0,30.0,31.71,8.6
40087.0,2009.0,10.0,1.0,31.69,8.6
40088.0,2009.0,10.0,2.0,31.66,8.61
40089.0,2009.0,10.0,3.0,31.64,8.6
40090.0,2009.0,10.0,4.0,31.63,8.61
40091.0,2009.0,10.0,5.0,31.62,8.6
40092.0,2009.0,10.0,6.0,31.62,8.6
40093.0,2009.0,10.0,7.0,31.62,8.6
40094.0,2009.0,10.0,8.0,31.63,8.6
40095.0,2009.0,10.0,9.0,31.63,8.6
40096.0,2009.0,10.0,10.0,31.63,8.6
40097.0,2009.0,10.0,11.0,31.62,8.6
40098.0,2009.0,10.0,12.0,31.61,8.6
40099.0,2009.0,10.0,13.0,31.6,8.6
40100.0,2009.0,10.0,14.0,31.6,8.6
40101.0,2009.0,10.0,15.0,31.59,8.6
40102.0,2009.0,10.0,16.0,31.59,8.6
40103.0,2009.0,10.0,17.0,31.58,8.6
40104.0,2009.0,10.0,18.0,31.57,8.6
40105.0,2009.0,10.0,19.0,31.57,8.6
40106.0,2009.0,10.0,20.0,31.57,8.6
40107.0,2009.0,10.0,21.0,31.57,8.6
40108.0,2009.0,10.0,22.0,31.56,8.6
40109.0,2009.0,10.0,23.0,31.57,8.6
40110.0,2009.0,10.0,24.0,31.56,8.6
40111.0,2009.0,10.0,25.0,31.59,8.6
40112.0,2009.0,10.0,26.0,31.67,8.6
40113.0,2009.0,10.0,27.0,31.98,8.58
40114.0,2009.0,10.0,28.0,32.07,8.6
40115.0,2009.0,10.0,29.0,32.13,8.6
40116.0,2009.0,10.0,30.0,32.13,8.6
40117.0,2009.0,10.0,31.0,32.11,8.6
40118.0,2009.0,11.0,1.0,32.09,8.6
40119.0,2009.0,11.0,2.0,32.01,8.6
40120.0,2009.0,11.0,3.0,32.01,8.6
40121.0,2009.0,11.0,4.0,32.02,8.6
40122.0,2009.0,11.0,5.0,32.0,8.6
40123.0,2009.0,11.0,6.0,31.99,8.6
40124.0,2009.0,11.0,7.0,31.95,8.6
40125.0,2009.0,11.0,8.0,31.96,8.6
40126.0,2009.0,11.0,9.0,31.99,8.6
40127.0,2009.0,11.0,10.0,32.04,8.6
40128.0,2009.0,11.0,11.0,32.01,8.6
40129.0,2009.0,11.0,12.0,31.97,8.6
40130.0,2009.0,11.0,13.0,31.95,8.6
40131.0,2009.0,11.0,14.0,31.94,8.6
40132.0,2009.0,11.0,15.0,31.94,8.6
40133.0,2009.0,11.0,16.0,31.97,8.6
40134.0,2009.0,11.0,17.0,32.01,8.6
40135.0,2009.0,11.0,18.0,32.02,8.6
40136.0,2009.0,11.0,19.0,32.02,8.6
40137.0,2009.0,11.0,20.0,32.01,8.6
40138.0,2009.0,11.0,21.0,32.03,8.6
40139.0,2009.0,11.0,22.0,32.01,8.6
40140.0,2009.0,11.0,23.0,32.0,8.6
40141.0,2009.0,11.0,24.0,32.01,8.6
40142.0,2009.0,11.0,25.0,32.02,8.6
40143.0,2009.0,11.0,26.0,32.04,8.6
40144.0,2009.0,11.0,27.0,32.03,8.6
40145.0,2009.0,11.0,28.0,32.05,8.6
40146.0,2009.0,11.0,29.0,32.06,8.6
40147.0,2009.0,11.0,30.0,32.14,8.59
40148.0,2009.0,12.0,1.0,32.25,8.59
40149.0,2009.0,12.0,2.0,32.33,8.59
40150.0,2009.0,12.0,3.0,32.41,8.6
40151.0,2009.0,12.0,4.0,32.52,8.6
40152.0,2009.0,12.0,5.0,32.59,8.59
40153.0,2009.0,12.0,6.0,32.65,8.59
40154.0,2009.0,12.0,7.0,32.68,8.59
40155.0,2009.0,12.0,8.0,32.69,8.59
40156.0,2009.0,12.0,9.0,32.68,8.59
40157.0,2009.0,12.0,10.0,32.74,8.59
40158.0,2009.0,12.0,11.0,32.72,8.59
40159.0,2009.0,12.0,12.0,32.68,8.59
40160.0,2009.0,12.0,13.0,32.64,8.59
40161.0,2009.0,12.0,14.0,32.66,8.59
40162.0,2009.0,12.0,15.0,32.64,8.59
40163.0,2009.0,12.0,16.0,32.64,8.59
40164.0,2009.0,12.0,17.0,32.61,8.59
40165.0,2009.0,12.0,18.0,32.59,8.59
40166.0,2009.0,12.0,19.0,32.58,8.59
40167.0,2009.0,12.0,20.0,32.59,8.59
40168.0,2009.0,12.0,21.0,32.58,8.59
40169.0,2009.0,12.0,22.0,32.57,8.59
40170.0,2009.0,12.0,23.0,32.55,8.59
40171.0,2009.0,12.0,24.0,32.53,8.59
40172.0,2009.0,12.0,25.0,32.5,8.59
40173.0,2009.0,12.0,26.0,32.5,8.59
40174.0,2009.0,12.0,27.0,32.51,8.6
40175.0,2009.0,12.0,28.0,32.58,8.6
40176.0,2009.0,12.0,29.0,32.68,8.59
40177.0,2009.0,12.0,30.0,32.69,8.59
40178.0,2009.0,12.0,31.0,32.72,8.59
40179.0,2010.0,1.0,1.0,32.75,8.59
40180.0,2010.0,1.0,2.0,32.77,8.59
40181.0,2010.0,1.0,3.0,32.78,8.59
40182.0,2010.0,1.0,4.0,32.79,8.59
40183.0,2010.0,1.0,5.0,32.77,8.59
40184.0,2010.0,1.0,6.0,32.76,8.59
40185.0,2010.0,1.0,7.0,32.74,8.59
40186.0,2010.0,1.0,8.0,32.72,8.59
40187.0,2010.0,1.0,9.0,32.7,8.59
40188.0,2010.0,1.0,10.0,32.67,8.59
40189.0,2010.0,1.0,11.0,32.67,8.59
40190.0,2010.0,1.0,12.0,32.66,8.59
40191.0,2010.0,1.0,13.0,32.65,8.59
40192.0,2010.0,1.0,14.0,32.64,8.59
40193.0,2010.0,1.0,15.0,32.64,8.59
40194.0,2010.0,1.0,16.0,32.63,8.59
40195.0,2010.0,1.0,17.0,32.62,8.58
40196.0,2010.0,1.0,18.0,32.62,8.58
40197.0,2010.0,1.0,19.0,32.61,8.58
40198.0,2010.0,1.0,20.0,32.6,8.58
40199.0,2010.0,1.0,21.0,32.59,8.58
40200.0,2010.0,1.0,22.0,32.57,8.58
40201.0,2010.0,1.0,23.0,32.57,8.58
40202.0,2010.0,1.0,24.0,32.55,8.58
40203.0,2010.0,1.0,25.0,32.57,8.58
40204.0,2010.0,1.0,26.0,32.61,8.59
40205.0,2010.0,1.0,27.0,32.69,8.58
40206.0,2010.0,1.0,28.0,32.78,8.58
40207.0,2010.0,1.0,29.0,32.86,8.58
40208.0,2010.0,1.0,30.0,32.88,8.58
40209.0,2010.0,1.0,31.0,32.9,8.58
40210.0,2010.0,2.0,1.0,32.93,8.58
40211.0,2010.0,2.0,2.0,32.92,8.58
40212.0,2010.0,2.0,3.0,32.9,8.58
40213.0,2010.0,2.0,4.0,32.89,8.58
40214.0,2010.0,2.0,5.0,32.85,8.58
40215.0,2010.0,2.0,6.0,32.83,8.58
40216.0,2010.0,2.0,7.0,32.82,8.58
40217.0,2010.0,2.0,8.0,32.81,8.58
40218.0,2010.0,2.0,9.0,32.78,8.58
40219.0,2010.0,2.0,10.0,32.76,8.58
40220.0,2010.0,2.0,11.0,32.76,8.58
40221.0,2010.0,2.0,12.0,32.73,8.58
40222.0,2010.0,2.0,13.0,32.7,8.58
40223.0,2010.0,2.0,14.0,32.7,8.58
40224.0,2010.0,2.0,15.0,32.69,8.58
40225.0,2010.0,2.0,16.0,32.66,8.58
40226.0,2010.0,2.0,17.0,32.65,8.58
40227.0,2010.0,2.0,18.0,32.64,8.58
40228.0,2010.0,2.0,19.0,32.62,8.58
40229.0,2010.0,2.0,20.0,32.59,8.58
40230.0,2010.0,2.0,21.0,32.58,8.58
40231.0,2010.0,2.0,22.0,32.56,8.58
40232.0,2010.0,2.0,23.0,32.55,8.58
40233.0,2010.0,2.0,24.0,32.55,8.58
40234.0,2010.0,2.0,25.0,32.56,8.58
40235.0,2010.0,2.0,26.0,32.58,8.58
40236.0,2010.0,2.0,27.0,32.58,8.58
40237.0,2010.0,2.0,28.0,32.59,8.58
40238.0,2010.0,3.0,1.0,32.61,8.58
40239.0,2010.0,3.0,2.0,32.64,8.58
40240.0,2010.0,3.0,3.0,32.67,8.58
40241.0,2010.0,3.0,4.0,32.72,8.58
40242.0,2010.0,3.0,5.0,32.74,8.58
40243.0,2010.0,3.0,6.0,32.74,8.58
40244.0,2010.0,3.0,7.0,32.76,8.58
40245.0,2010.0,3.0,8.0,32.78,8.58
40246.0,2010.0,3.0,9.0,32.8,8.58
40247.0,2010.0,3.0,10.0,32.82,8.58
40248.0,2010.0,3.0,11.0,32.84,8.58
40249.0,2010.0,3.0,12.0,32.86,8.58
40250.0,2010.0,3.0,13.0,32.86,8.58
40251.0,2010.0,3.0,14.0,32.88,8.58
40252.0,2010.0,3.0,15.0,32.91,8.58
40253.0,2010.0,3.0,16.0,32.97,8.58
40254.0,2010.0,3.0,17.0,33.02,8.58
40255.0,2010.0,3.0,18.0,33.06,8.58
40256.0,2010.0,3.0,19.0,33.07,8.58
40257.0,2010.0,3.0,20.0,33.06,8.58
40258.0,2010.0,3.0,21.0,33.04,8.58
40259.0,2010.0,3.0,22.0,33.03,8.58
40260.0,2010.0,3.0,23.0,33.02,8.58
40261.0,2010.0,3.0,24.0,33.06,8.58
40262.0,2010.0,3.0,25.0,33.1,8.58
40263.0,2010.0,3.0,26.0,33.14,8.58
40264.0,2010.0,3.0,27.0,33.12,8.58
40265.0,2010.0,3.0,28.0,33.09,8.58
40266.0,2010.0,3.0,29.0,33.09,8.58
40267.0,2010.0,3.0,30.0,33.09,8.58
40268.0,2010.0,3.0,31.0,33.1,8.58
40269.0,2010.0,4.0,1.0,33.1,8.58
40270.0,2010.0,4.0,2.0,33.1,8.58
40271.0,2010.0,4.0,3.0,33.1,8.58
40272.0,2010.0,4.0,4.0,33.09,8.58
40273.0,2010.0,4.0,5.0,33.05,8.58
40274.0,2010.0,4.0,6.0,33.05,8.58
40275.0,2010.0,4.0,7.0,33.03,8.58
40276.0,2010.0,4.0,8.0,33.03,8.58
40277.0,2010.0,4.0,9.0,33.04,8.58
40278.0,2010.0,4.0,10.0,33.04,8.58
40279.0,2010.0,4.0,11.0,33.04,8.58
40280.0,2010.0,4.0,12.0,33.03,8.58
40281.0,2010.0,4.0,13.0,33.01,8.58
40282.0,2010.0,4.0,14.0,32.99,8.58
40283.0,2010.0,4.0,15.0,32.98,8.58
40284.0,2010.0,4.0,16.0,32.97,8.58
40285.0,2010.0,4.0,17.0,33.0,8.58
40286.0,2010.0,4.0,18.0,33.01,8.58
40287.0,2010.0,4.0,19.0,33.03,8.58
40288.0,2010.0,4.0,20.0,33.05,8.58
40289.0,2010.0,4.0,21.0,33.06,8.58
40290.0,2010.0,4.0,22.0,33.07,8.58
40291.0,2010.0,4.0,23.0,33.05,8.58
40292.0,2010.0,4.0,24.0,33.02,8.58
40293.0,2010.0,4.0,25.0,33.0,8.58
40294.0,2010.0,4.0,26.0,32.99,8.58
40295.0,2010.0,4.0,27.0,32.97,8.58
40296.0,2010.0,4.0,28.0,32.87,8.56
40297.0,2010.0,4.0,29.0,32.77,8.57
40298.0,2010.0,4.0,30.0,32.7,8.57
40299.0,2010.0,5.0,1.0,32.65,8.58
40300.0,2010.0,5.0,2.0,32.64,8.58
40301.0,2010.0,5.0,3.0,32.65,8.58
40302.0,2010.0,5.0,4.0,32.66,8.58
40303.0,2010.0,5.0,5.0,32.65,8.58
40304.0,2010.0,5.0,6.0,32.64,8.58
40305.0,2010.0,5.0,7.0,32.63,8.58
40306.0,2010.0,5.0,8.0,32.61,8.58
